group,annotator_id,logRT,difficulty_z,correct,trial_z,reaction_time,difficulty,trial,cifar10_test_test_idx,correct_guess
76,712,6.921658184151129,-0.6564518973352933,1.0,-1.1717712662255317,1014,2.486791900433569e-10,33.0,5623,1
76,712,7.408530566894626,-0.6564518973352933,1.0,-1.1552697816498585,1650,2.486791900433569e-10,34.0,595,1
76,712,9.560785953663574,1.6040948808718702,1.0,-1.138768297074185,14197,0.5302536077535009,35.0,8840,1
76,712,8.343077871169383,-0.24502042924231607,1.0,-1.1222668124985116,4201,0.09650896095699549,36.0,9298,1
76,712,7.6290038896529575,-0.6564518973352933,1.0,-1.105765327922838,2057,2.486791900433569e-10,37.0,8400,1
76,712,7.095064377287131,-0.24502042924231607,1.0,-1.0892638433471646,1206,0.09650896095699549,38.0,2472,1
76,712,7.061334366910438,0.059517964337583995,1.0,-1.0727623587714914,1166,0.16794414795522114,39.0,1183,1
76,712,7.118826249062078,1.4749195164550253,1.0,-1.056260874195818,1235,0.49995310539578997,40.0,7196,1
76,712,8.059908334578276,-0.2384971706466892,1.0,-1.023257905044471,3165,0.09803911350078018,42.0,2390,1
76,712,8.0959035329611,-0.6564518973352933,1.0,-1.0067564204687975,3281,2.486791900433569e-10,43.0,4319,1
76,712,7.141245122350491,-0.6564518973352933,1.0,-0.9902549358931242,1263,2.486791900433569e-10,44.0,1511,1
76,712,7.140453043101158,0.6121976198849907,1.0,-0.9737534513174507,1262,0.29758551789889487,45.0,84,1
76,712,7.142036574706803,1.6794680880215533,1.0,-0.9572519667417774,1264,0.5479338059186658,46.0,1066,1
76,712,7.340835554123275,-0.6564518973352933,1.0,-0.9407504821661039,1542,2.486791900433569e-10,47.0,8470,1
76,712,7.6251071482389,0.3254502167489286,1.0,-0.9242489975904304,2049,0.2303235410969257,48.0,9329,1
76,712,7.055312843339752,0.7294231965572074,1.0,-0.9077475130147571,1159,0.3250829736124964,49.0,4725,1
76,712,7.256297239690681,-0.6564518973352933,1.0,-0.8912460284390836,1417,2.486791900433569e-10,50.0,2524,1
76,712,8.10258642539079,-0.6564518973352933,1.0,-0.8747445438634102,3303,2.486791900433569e-10,51.0,3379,1
76,712,7.534762657037537,-0.6564518973352933,1.0,-0.8582430592877368,1872,2.486791900433569e-10,52.0,9379,1
76,712,8.464425125877582,4.068743117199367,1.0,-0.8417415747120633,4743,1.1083830369438772,53.0,9059,1
76,712,7.256297239690681,-0.6564518973352933,1.0,-0.82524009013639,1417,2.486791900433569e-10,54.0,8547,1
76,712,7.408530566894626,0.15219437449331033,1.0,-0.8087386055607165,1650,0.18968313663239633,55.0,1658,1
76,712,7.488293515159428,-0.24502042924231607,1.0,-0.7922371209850431,1787,0.09650896095699549,56.0,4980,1
76,712,7.7354333524996886,2.3232961182020513,1.0,-0.7757356364093697,2288,0.6989557351736269,57.0,7831,1
76,712,7.578656850594762,0.4569108076895672,1.0,-0.7592341518336962,1956,0.2611600861589457,58.0,8692,1
76,712,7.241366283322318,-0.2513249499802284,1.0,-0.7427326672580228,1396,0.09503011747669453,59.0,8593,1
76,712,7.424165281042028,-0.6564518973352933,1.0,-0.7262311826823494,1676,2.486791900433569e-10,60.0,401,1
76,712,7.251344983372214,-0.6564518973352933,1.0,-0.709729698106676,1410,2.486791900433569e-10,61.0,3245,1
76,712,7.1569563646156364,-0.6564518973352933,1.0,-0.6767267289553291,1283,2.486791900433569e-10,63.0,6956,1
76,712,7.6760099320288875,1.2408386514587375,1.0,-0.6602252443796557,2156,0.44504505203952555,64.0,4032,1
76,712,7.155396301896734,-0.6564518973352933,1.0,-0.6437237598039823,1281,2.486791900433569e-10,65.0,1405,1
76,712,7.094234845924755,-0.245020429242316,1.0,-0.6272222752283089,1205,0.0965089609569955,66.0,7913,1
76,712,7.112327444710911,-0.6564518973352933,1.0,-0.6107207906526354,1227,2.486791900433569e-10,67.0,626,1
76,712,7.060476365999801,-0.245020429242316,1.0,-0.594219306076962,1165,0.0965089609569955,68.0,644,1
76,712,8.32093496888341,0.03854109308828406,1.0,-0.5777178215012886,4109,0.16302362971541406,69.0,8487,1
76,712,6.9726062513017535,-0.6564518973352933,1.0,-0.5612163369256152,1067,2.486791900433569e-10,70.0,3133,1
76,712,7.325148957955575,-0.2513249499802284,1.0,-0.5447148523499418,1518,0.09503011747669453,71.0,5821,1
76,712,7.784057002639929,-0.2513249499802284,1.0,-0.5282133677742683,2402,0.09503011747669453,72.0,6972,1
76,712,7.450079569807499,0.15219437449331033,1.0,-0.511711883198595,1720,0.18968313663239633,73.0,6964,1
76,712,7.1731917424865985,-0.6564518973352933,1.0,-0.4952103986229215,1304,2.486791900433569e-10,74.0,4560,1
76,712,6.9726062513017535,-0.6564518973352933,1.0,-0.4787089140472481,1067,2.486791900433569e-10,75.0,2883,1
76,712,7.365180126021013,0.8865799435561824,1.0,-0.46220742947157467,1580,0.36194703360156694,76.0,3106,1
76,712,7.614312146452,1.0919324772606964,1.0,-0.4457059448959012,2027,0.4101163185094571,77.0,1318,1
76,712,7.060476365999801,-0.24502042924231607,1.0,-0.4292044603202278,1165,0.09650896095699549,78.0,7235,1
76,712,7.859413154693583,-0.2384971706466892,1.0,-0.4127029757445544,2590,0.09803911350078018,79.0,9876,1
76,712,7.873217054862741,2.375012836216668,0.0,-0.396201491168881,2626,0.7110868605101744,80.0,4740,0
76,712,7.142827401161621,-0.6564518973352933,1.0,-0.3797000065932075,1265,2.486791900433569e-10,81.0,6701,1
76,712,7.354362330421477,-0.2384971706466892,1.0,-0.3631985220175341,1563,0.09803911350078018,82.0,3771,1
76,712,7.887959336599945,-0.23849717064668927,1.0,-0.3301955528661873,2665,0.09803911350078016,84.0,5374,1
76,712,7.151485463904735,-0.2384971706466892,1.0,-0.31369406829051383,1276,0.09803911350078018,85.0,9846,1
76,712,7.4673710669175595,-0.2384971706466892,1.0,-0.2971925837148404,1750,0.09803911350078018,86.0,1636,1
76,712,7.080026499922591,-0.24502042924231607,1.0,-0.280691099139167,1188,0.09650896095699549,87.0,2944,1
76,712,8.146129510025405,-0.6564518973352933,1.0,-0.2641896145634936,3450,2.486791900433569e-10,88.0,4155,1
76,712,8.416267272826277,-0.6564518973352933,1.0,-0.24768812998782017,4520,2.486791900433569e-10,89.0,9050,1
76,712,8.21878715560148,1.6078027771224521,1.0,-0.23118664541214673,3710,0.5311233643018188,90.0,9369,1
76,712,8.088561805276234,-0.2513249499802284,1.0,-0.21468516083647332,3257,0.09503011747669453,91.0,7226,1
76,712,7.241366283322318,-0.6564518973352933,1.0,-0.19818367626079988,1396,2.486791900433569e-10,92.0,4401,1
76,712,7.989221408815276,2.067832088541939,1.0,-0.18168219168512648,2949,0.639031859843594,93.0,8394,1
76,712,7.813187267521416,-0.23174317524083582,1.0,-0.16518070710945304,2473,0.09962338968721021,94.0,1023,1
76,712,7.201916317531627,-0.6564518973352933,1.0,-0.14867922253377963,1342,2.486791900433569e-10,95.0,1276,1
76,712,7.236339342754344,0.7294231965572074,1.0,-0.1321777379581062,1389,0.3250829736124964,96.0,5844,1
76,712,7.0587581525186645,-0.6564518973352933,1.0,-0.11567625338243277,1163,2.486791900433569e-10,97.0,6846,1
76,712,7.8343923029104365,-0.6564518973352933,1.0,-0.09917476880675935,2526,2.486791900433569e-10,98.0,4407,1
76,712,7.117205503164344,-0.6564518973352933,1.0,-0.08267328423108593,1233,2.486791900433569e-10,99.0,6902,1
76,712,8.167919362957816,1.353165788866395,1.0,-0.0661717996554125,3526,0.4713934870311423,100.0,9560,1
76,712,7.162397497355718,0.16473910672459344,1.0,-0.04967031507973909,1290,0.19262573865459182,101.0,3745,1
76,712,8.574518258035507,-0.2384971706466892,1.0,-0.03316883050406567,5295,0.09803911350078018,102.0,2503,1
76,712,7.714677473800927,-0.2384971706466892,1.0,-0.016667345928392245,2241,0.09803911350078018,103.0,4575,1
76,712,7.476472381163905,1.6403651113535265,1.0,0.0163356232229546,1766,0.5387614699854795,105.0,6965,1
76,712,7.356279876550748,0.05951796433758388,1.0,0.03283710779862802,1566,0.1679441479552211,106.0,2400,1
76,712,7.160069207596127,-0.6564518973352933,1.0,0.049338592374301445,1287,2.486791900433569e-10,107.0,4363,1
76,712,7.824845691026856,-0.6564518973352933,1.0,0.06584007694997487,2502,2.486791900433569e-10,108.0,4064,1
76,712,7.400009517162692,0.726973652384597,1.0,0.0823415615256483,1636,0.3245083871244878,109.0,1883,1
76,712,7.45876269238096,-0.2384971706466892,1.0,0.09884304610132172,1735,0.09803911350078018,110.0,3618,1
76,712,7.797291273547472,-0.6564518973352933,1.0,0.11534453067699514,2434,2.486791900433569e-10,111.0,8807,1
76,712,7.273786317844895,-0.6564518973352933,1.0,0.13184601525266856,1442,2.486791900433569e-10,112.0,9477,1
76,712,7.201916317531627,-0.2384971706466892,1.0,0.14834749982834197,1342,0.09803911350078018,113.0,2513,1
76,712,7.45876269238096,-0.6564518973352933,1.0,0.1648489844040154,1735,2.486791900433569e-10,114.0,5513,1
76,712,7.665753431861699,-0.6564518973352933,1.0,0.18135046897968882,2134,2.486791900433569e-10,115.0,6998,1
76,712,7.618251097876695,0.16473910672459344,1.0,0.19785195355536225,2035,0.19262573865459182,116.0,5573,1
76,712,7.69484807238461,1.4749195164550253,1.0,0.21435343813103566,2197,0.49995310539578997,117.0,9325,1
76,712,7.195937226475569,-0.6564518973352933,1.0,0.2308549227067091,1334,2.486791900433569e-10,118.0,7225,1
76,712,8.403352374992478,-0.6564518973352933,1.0,0.2473564072823825,4462,2.486791900433569e-10,119.0,25,1
76,712,7.6676260915849905,-0.6564518973352933,1.0,0.2638578918580559,2138,2.486791900433569e-10,120.0,1584,1
76,712,7.617759576608505,-0.6564518973352933,1.0,0.2803593764337294,2034,2.486791900433569e-10,121.0,5178,1
76,712,7.735870319952567,-0.6564518973352933,1.0,0.2968608610094028,2289,2.486791900433569e-10,122.0,9975,1
76,712,7.113142108707088,-0.6564518973352933,1.0,0.3133623455850762,1228,2.486791900433569e-10,123.0,3314,1
76,712,7.908019444632471,-0.23849717064668927,1.0,0.3298638301607496,2719,0.09803911350078016,124.0,2502,1
76,712,7.968319500012717,-0.6564518973352933,1.0,0.3628667993120965,2888,2.486791900433569e-10,126.0,2939,1
76,712,9.103979355984773,4.131594703621112,0.0,0.3793682838877699,8991,1.1231260543230457,127.0,5578,0
76,712,8.626585568187433,-0.2384971706466892,1.0,0.3958697684634433,5578,0.09803911350078018,128.0,2449,1
76,712,7.405495663199472,-0.25132494998022853,0.0,0.41237125303911676,1645,0.09503011747669451,129.0,4926,0
76,712,7.093404625868766,-0.6564518973352933,1.0,0.42887273761479017,1204,2.486791900433569e-10,130.0,4424,1
76,712,7.1731917424865985,-0.6564518973352933,1.0,0.4453742221904636,1304,2.486791900433569e-10,131.0,1632,1
76,712,7.426549072397305,0.09525212401036279,1.0,0.461875706766137,1680,0.1763262647334778,132.0,6821,1
76,712,7.547501682814967,-0.6564518973352933,1.0,0.47837719134181045,1896,2.486791900433569e-10,133.0,1808,1
76,712,8.683893367307235,0.4739560740265111,1.0,0.49487867591748386,5907,0.2651583727917104,134.0,7035,1
76,712,7.336936913707618,-0.6564518973352933,1.0,0.5113801604931573,1536,2.486791900433569e-10,135.0,302,1
76,712,7.2909747781429814,-0.6564518973352933,1.0,0.5278816450688307,1467,2.486791900433569e-10,136.0,4713,1
76,712,7.602900462204755,-0.2513249499802284,1.0,0.5443831296445041,2004,0.09503011747669453,137.0,8847,1
76,712,7.970049304976135,4.014289504661035,1.0,0.5608846142201775,2893,1.0956099217097743,138.0,1993,1
76,712,7.422971251049421,0.44042063797664205,1.0,0.577386098795851,1674,0.2572920078413715,139.0,5187,1
76,712,7.247792581767846,-0.6564518973352933,1.0,0.5938875833715244,1405,2.486791900433569e-10,140.0,9597,1
76,712,7.2254814727822945,-0.6564518973352933,1.0,0.6103890679471978,1374,2.486791900433569e-10,141.0,6186,1
76,712,8.208219383496834,3.0645048229511986,1.0,0.6268905525228712,3671,0.872820126477629,142.0,47,1
76,712,7.492760300922379,0.29729017788531825,1.0,0.6433920370985446,1795,0.2237180762868819,143.0,8599,1
76,712,7.295735072749282,-0.6564518973352933,1.0,0.6598935216742181,1474,2.486791900433569e-10,144.0,2569,1
76,712,8.348774539791274,1.4749195164550253,0.0,0.6763950062498915,4225,0.49995310539578997,145.0,2811,0
76,712,7.56734567601324,0.14006114212659476,1.0,0.7093979754012384,1934,0.18683705961458397,147.0,2342,1
76,712,7.086737934510577,-0.6564518973352933,1.0,0.7258994599769117,1196,2.486791900433569e-10,148.0,1375,1
76,712,7.161622002939187,-0.6564518973352933,1.0,0.7424009445525852,1289,2.486791900433569e-10,149.0,5264,1
76,712,7.738488122494646,1.2571215937594362,1.0,0.7589024291282587,2295,0.44886452128430093,150.0,4616,1
76,712,7.6624678152002375,-0.6564518973352933,1.0,0.775403913703932,2127,2.486791900433569e-10,151.0,6539,1
76,712,7.501082124259871,-0.6564518973352933,1.0,0.7919053982796055,1810,2.486791900433569e-10,152.0,60,1
76,712,7.214504414151143,-0.6564518973352933,1.0,0.8084068828552788,1359,2.486791900433569e-10,153.0,2633,1
76,712,7.2305631534092925,-0.2384971706466892,1.0,0.8249083674309523,1381,0.09803911350078018,154.0,2452,1
76,712,7.118826249062078,-0.6564518973352933,1.0,0.8414098520066258,1235,2.486791900433569e-10,155.0,5284,1
76,712,6.999422467507961,-0.2384971706466892,1.0,0.8579113365822991,1096,0.09803911350078018,156.0,4153,1
76,712,7.264730177929867,-0.6564518973352933,1.0,0.8744128211579726,1429,2.486791900433569e-10,157.0,3337,1
76,712,7.57198844937744,-0.2384971706466892,1.0,0.890914305733646,1943,0.09803911350078018,158.0,2384,1
76,712,6.9865664594064265,-0.6564518973352933,1.0,0.9074157903093194,1082,2.486791900433569e-10,159.0,2410,1
76,712,7.156176637480615,-0.6564518973352933,1.0,0.9239172748849929,1282,2.486791900433569e-10,160.0,6045,1
76,712,6.985641817639208,-0.6564518973352933,1.0,0.9404187594606662,1081,2.486791900433569e-10,161.0,6112,1
76,712,7.01301578963963,-0.245020429242316,1.0,0.9569202440363397,1111,0.0965089609569955,162.0,8496,1
76,712,7.1316985104669115,0.726973652384597,1.0,0.9734217286120131,1251,0.3245083871244878,163.0,8843,1
76,712,7.2640301428995295,-0.2384971706466892,1.0,0.9899232131876865,1428,0.09803911350078018,164.0,5788,1
76,712,7.290292882446597,-0.6564518973352933,1.0,1.00642469776336,1466,2.486791900433569e-10,165.0,1257,1
76,712,7.327123292259293,-0.6564518973352933,1.0,1.0229261823390334,1521,2.486791900433569e-10,166.0,1130,1
76,712,7.2682230211595655,-0.25132494998022853,1.0,1.0559291514903801,1434,0.09503011747669451,168.0,5349,1
76,712,7.304515946460155,-0.6564518973352933,1.0,1.0724306360660536,1487,2.486791900433569e-10,169.0,311,1
76,712,7.606387389772652,-0.24502042924231607,1.0,1.088932120641727,2011,0.09650896095699549,170.0,106,1
76,712,9.003931019653137,-0.6564518973352933,1.0,1.1054336052174005,8135,2.486791900433569e-10,171.0,7217,1
76,712,7.776954403322442,-0.6564518973352933,1.0,1.121935089793074,2385,2.486791900433569e-10,172.0,4848,1
76,712,8.031060180240619,1.8489671125573965,1.0,1.1384365743687472,3075,0.5876929783875323,173.0,1614,1
76,712,7.138073034044347,-0.6564518973352933,1.0,1.1549380589444207,1259,2.486791900433569e-10,174.0,481,1
76,712,7.173958319756794,-0.6564518973352933,1.0,1.1714395435200942,1305,2.486791900433569e-10,175.0,8706,1
76,712,7.70796153183549,-0.2513249499802284,1.0,1.1879410280957676,2226,0.09503011747669453,176.0,3928,1
76,712,7.156176637480615,-0.6564518973352933,1.0,1.204442512671441,1282,2.486791900433569e-10,177.0,2435,1
76,712,8.047509510981422,1.3920245809609597,0.0,1.2209439972471146,3126,0.48050854489681694,178.0,6206,0
76,712,7.369600720526409,-0.6564518973352933,1.0,1.2374454818227878,1587,2.486791900433569e-10,179.0,5420,1
76,712,7.6511201757027,1.5898319142314559,0.0,1.2539469663984613,2103,0.5269079616524285,180.0,4271,0
76,712,7.253470382684528,-0.6564518973352933,1.0,1.2704484509741347,1413,2.486791900433569e-10,181.0,1540,1
76,712,7.409136443920128,1.2885615173961589,1.0,1.2869499355498082,1651,0.4562393445300601,182.0,734,1
76,712,7.177782416195197,-0.6564518973352933,1.0,1.3034514201254817,1310,2.486791900433569e-10,183.0,5854,1
76,712,7.617267813628347,-0.6564518973352933,1.0,1.319952904701155,2033,2.486791900433569e-10,184.0,8100,1
76,712,8.206583614320753,1.2885615173961589,1.0,1.3364543892768284,3665,0.4562393445300601,185.0,8827,1
76,712,7.0909098220799835,-0.2574219005591705,1.0,1.3529558738525018,1201,0.09359996346686392,186.0,7990,1
76,712,7.359467638255621,-0.6564518973352933,1.0,1.3694573584281753,1571,2.486791900433569e-10,187.0,7300,1
76,712,7.458186157340487,-0.24502042924231607,1.0,1.402460327579522,1734,0.09650896095699549,189.0,4201,1
76,712,8.763428073953845,0.5727925848107274,1.0,1.4189618121551955,6396,0.28834232850621455,190.0,9686,1
76,712,7.384610383176974,-0.6564518973352933,1.0,1.435463296730869,1611,2.486791900433569e-10,191.0,2124,1
76,712,7.422373700986824,-0.24502042924231607,1.0,1.4519647813065424,1673,0.09650896095699549,192.0,7568,1
76,712,6.950814768442584,-0.6564518973352933,1.0,1.4684662658822158,1044,2.486791900433569e-10,193.0,2141,1
76,712,7.1204443723924875,-0.6564518973352933,1.0,1.4849677504578893,1237,2.486791900433569e-10,194.0,691,1
76,712,7.007600613951853,-0.2384971706466892,1.0,1.5014692350335626,1105,0.09803911350078018,195.0,8927,1
76,712,7.053585727193677,-0.6564518973352933,1.0,1.517970719609236,1157,2.486791900433569e-10,196.0,9664,1
76,712,6.968850378341948,-0.6564518973352933,1.0,1.5344722041849095,1063,2.486791900433569e-10,197.0,9874,1
76,712,7.167809184316444,-0.6564518973352933,1.0,1.550973688760583,1297,2.486791900433569e-10,198.0,4726,1
76,712,7.325148957955575,-0.245020429242316,1.0,1.5674751733362564,1518,0.0965089609569955,199.0,5814,1
76,712,7.602401335665818,1.2885615173961589,1.0,1.5839766579119297,2003,0.4562393445300601,200.0,4810,1
76,712,7.093404625868766,-0.6564518973352933,1.0,1.6004781424876031,1204,2.486791900433569e-10,201.0,4724,1
76,712,7.67693714581808,-0.2384971706466892,1.0,1.6169796270632766,2158,0.09803911350078018,202.0,9187,1
76,712,7.113956109566034,0.5727925848107274,1.0,1.63348111163895,1229,0.28834232850621455,203.0,6355,1
76,712,8.536014945656826,3.8446101301363047,1.0,1.6499825962146235,5095,1.0558084447714127,204.0,8102,1
76,712,7.330405211844402,-0.6564518973352933,1.0,1.6664840807902968,1526,2.486791900433569e-10,205.0,2669,1
76,712,7.80994708647679,1.5880260112770945,1.0,1.6829855653659702,2465,0.5264843532734357,206.0,3827,1
76,712,7.294377299288821,-0.6564518973352933,1.0,1.6994870499416437,1472,2.486791900433569e-10,207.0,9484,1
76,712,7.10002716662926,-0.6564518973352933,1.0,1.7159885345173171,1212,2.486791900433569e-10,208.0,6932,1
77,721,8.022240916806537,0.17771737700352308,1.0,-1.7163202572227547,3048,0.19567003514998793,0.0,7654,1
77,721,7.795646536334594,-0.245020429242316,1.0,-1.6998187726470813,2430,0.0965089609569955,1.0,4793,1
77,721,8.051340933292979,3.8845505159822147,1.0,-1.683317288071408,3138,1.0651772107195896,2.0,8991,1
77,721,7.8804263442924,-0.2384971706466892,1.0,-1.6668158034957345,2645,0.09803911350078018,3.0,5600,1
77,721,7.684324067681155,-0.6564518973352933,1.0,-1.650314318920061,2174,2.486791900433569e-10,4.0,4426,1
77,721,7.791522819150732,0.49158597430509776,1.0,-1.6338128343443876,2420,0.2692937962710179,5.0,5102,1
77,721,7.533158807455563,-0.6564518973352933,1.0,-1.6173113497687142,1869,2.486791900433569e-10,6.0,7595,1
77,721,8.302761580704049,1.3813661584537087,1.0,-1.600809865193041,4035,0.47800841216819334,7.0,1813,1
77,721,7.532623618788788,-0.6564518973352933,1.0,-1.5843083806173675,1868,2.486791900433569e-10,8.0,4948,1
77,721,7.4821189235521155,-0.29018185800152285,1.0,-1.567806896041694,1776,0.08591550155571127,9.0,4534,1
77,721,7.390798521735676,-0.2384971706466892,1.0,-1.5513054114660205,1621,0.09803911350078018,10.0,9090,1
77,721,7.794411205726601,-0.6564518973352933,1.0,-1.534803926890347,2427,2.486791900433569e-10,11.0,8302,1
77,721,8.474494436883122,0.36539268932333935,1.0,-1.5183024423146736,4791,0.23969279652637596,12.0,4468,1
77,721,8.003028666384733,0.8681637064081773,1.0,-1.5018009577390004,2990,0.35762716007426976,13.0,3038,1
77,721,7.931644021454311,-0.6564518973352933,1.0,-1.4852994731633269,2784,2.486791900433569e-10,14.0,7710,1
77,721,8.215817791832453,-0.6564518973352933,1.0,-1.4687979885876534,3699,2.486791900433569e-10,15.0,2418,1
77,721,7.876638460975463,-0.23174317524083582,1.0,-1.45229650401198,2635,0.09962338968721021,16.0,7925,1
77,721,8.39773375137891,1.7865714962896544,0.0,-1.4357950194363065,4437,0.5730569173524686,17.0,6079,0
77,721,7.895063498091573,-0.24502042924231607,1.0,-1.4192935348606333,2684,0.09650896095699549,18.0,1553,1
77,721,7.655864017616056,-0.2574219005591705,1.0,-1.4027920502849598,2113,0.09359996346686392,19.0,5775,1
77,721,7.687080155783135,-0.2384971706466892,1.0,-1.3697890811336129,2180,0.09803911350078018,21.0,1757,1
77,721,7.786967002614872,-0.2513249499802284,1.0,-1.3532875965579394,2409,0.09503011747669453,22.0,9479,1
77,721,7.754052639035757,-0.25132494998022853,1.0,-1.3367861119822662,2331,0.09503011747669451,23.0,5776,1
77,721,7.607878073278507,-0.6564518973352933,1.0,-1.3202846274065927,2014,2.486791900433569e-10,24.0,924,1
77,721,7.563200592358071,0.7036020501270546,0.0,-1.3037831428309192,1926,0.3190261398515256,25.0,5026,0
77,721,7.275172319452771,-0.6564518973352933,1.0,-1.2872816582552458,1444,2.486791900433569e-10,26.0,2838,1
77,721,8.557182839632397,0.5184411091013942,0.0,-1.2707801736795723,5204,0.2755931713793084,27.0,8993,0
77,721,7.617759576608505,-0.6564518973352933,1.0,-1.2542786891038988,2034,2.486791900433569e-10,28.0,5044,1
77,721,7.599901959208498,-0.6564518973352933,1.0,-1.2377772045282256,1998,2.486791900433569e-10,29.0,532,1
77,721,7.693025748417888,0.0705412094764986,1.0,-1.2212757199525521,2193,0.1705298566685596,30.0,1474,1
77,721,7.522400231387125,-0.6564518973352933,1.0,-1.2047742353768787,1849,2.486791900433569e-10,31.0,4981,1
77,721,7.5883236773352225,0.09525212401036279,1.0,-1.1882727508012052,1975,0.1763262647334778,32.0,6055,1
77,721,7.842278779117352,-0.6564518973352933,1.0,-1.1717712662255317,2546,2.486791900433569e-10,33.0,2118,1
77,721,7.409741954080923,-0.6564518973352933,1.0,-1.1552697816498585,1652,2.486791900433569e-10,34.0,8210,1
77,721,7.827240901752812,-0.2513249499802284,1.0,-1.138768297074185,2508,0.09503011747669453,35.0,2387,1
77,721,7.891704659330107,-0.6564518973352933,1.0,-1.1222668124985116,2675,2.486791900433569e-10,36.0,8340,1
77,721,7.59890045687141,-0.24502042924231607,1.0,-1.105765327922838,1996,0.09650896095699549,37.0,2860,1
77,721,7.945555428253489,-0.6564518973352933,1.0,-1.0892638433471646,2823,2.486791900433569e-10,38.0,5139,1
77,721,8.834628222017367,5.448587579819125,0.0,-1.0727623587714914,6868,1.432051412733899,39.0,3708,0
77,721,7.679251425953058,-0.6564518973352933,1.0,-1.056260874195818,2163,2.486791900433569e-10,40.0,8248,1
77,721,7.905810312658931,1.2334277731614822,1.0,-1.023257905044471,2713,0.4433066916615043,42.0,9024,1
77,721,8.212839584676484,3.2198435485789756,0.0,-1.0067564204687975,3688,0.9092577354859491,43.0,682,0
77,721,7.9868449011613825,0.211357286870057,0.0,-0.9902549358931242,2942,0.20356090639177382,44.0,8216,0
77,721,7.906547232368036,3.6485045386854416,1.0,-0.9737534513174507,2715,1.0098082034487545,45.0,1241,1
77,721,7.575584651557793,-0.23849717064668927,1.0,-0.9572519667417774,1950,0.09803911350078016,46.0,4102,1
77,721,7.403061091090091,-0.6564518973352933,1.0,-0.9407504821661039,1641,2.486791900433569e-10,47.0,7873,1
77,721,7.342131730584722,-0.245020429242316,1.0,-0.9242489975904304,1544,0.0965089609569955,48.0,1579,1
77,721,7.983098940710892,0.5540739193816683,1.0,-0.9077475130147571,2931,0.2839515147583538,49.0,779,1
77,721,7.783224016336037,0.44042063797664205,1.0,-0.8912460284390836,2400,0.2572920078413715,50.0,5563,1
77,721,7.3727463664043285,-0.6564518973352933,1.0,-0.8747445438634102,1592,2.486791900433569e-10,51.0,8383,1
77,721,7.3031700512368,-0.24502042924231607,1.0,-0.8582430592877368,1485,0.09650896095699549,52.0,9696,1
77,721,7.365812837209472,-0.6564518973352933,1.0,-0.8417415747120633,1581,2.486791900433569e-10,53.0,9108,1
77,721,7.323170717943469,-0.6564518973352933,1.0,-0.82524009013639,1515,2.486791900433569e-10,54.0,4721,1
77,721,8.361708288575842,-0.6564518973352933,1.0,-0.8087386055607165,4280,2.486791900433569e-10,55.0,5282,1
77,721,7.945555428253489,-0.23174317524083576,1.0,-0.7922371209850431,2823,0.09962338968721023,56.0,9028,1
77,721,7.450660796211539,-0.2384971706466892,1.0,-0.7757356364093697,1721,0.09803911350078018,57.0,4348,1
77,721,8.239065331769268,-0.2384971706466892,1.0,-0.7592341518336962,3786,0.09803911350078018,58.0,3711,1
77,721,7.952966790923131,-0.24502042924231607,1.0,-0.7427326672580228,2844,0.09650896095699549,59.0,3006,1
77,721,7.608374474380783,-0.6564518973352933,1.0,-0.7262311826823494,2015,2.486791900433569e-10,60.0,5383,1
77,721,7.335633981927201,-0.6564518973352933,1.0,-0.709729698106676,1534,2.486791900433569e-10,61.0,4040,1
77,721,7.447751280047908,-0.6564518973352933,1.0,-0.6767267289553291,1716,2.486791900433569e-10,63.0,5767,1
77,721,8.6921543938039,0.2838696356708938,0.0,-0.6602252443796557,5956,0.22057003662122487,64.0,3869,0
77,721,7.297091005160418,-0.6564518973352933,1.0,-0.6437237598039823,1476,2.486791900433569e-10,65.0,3520,1
77,721,7.827240901752812,-0.2799320656622357,1.0,-0.6272222752283089,2508,0.08831978242106579,66.0,3986,1
77,721,7.9102237070973445,-0.6564518973352933,1.0,-0.6107207906526354,2725,2.486791900433569e-10,67.0,3108,1
77,721,7.489412083508719,-0.6564518973352933,1.0,-0.594219306076962,1789,2.486791900433569e-10,68.0,8661,1
77,721,7.415776975415394,-0.245020429242316,1.0,-0.5777178215012886,1662,0.0965089609569955,69.0,2090,1
77,721,7.392031567514591,-0.6564518973352933,1.0,-0.5612163369256152,1623,2.486791900433569e-10,70.0,7208,1
77,721,8.11162807830774,-0.2384971706466892,1.0,-0.5447148523499418,3333,0.09803911350078018,71.0,1381,1
77,721,8.127699852817772,0.3111430316238209,0.0,-0.5282133677742683,3387,0.2269675227216526,72.0,3369,0
77,721,7.341483852363161,-0.6564518973352933,1.0,-0.511711883198595,1543,2.486791900433569e-10,73.0,3322,1
77,721,7.914983005848394,0.7036020501270548,1.0,-0.4952103986229215,2738,0.31902613985152567,74.0,4990,1
77,721,7.385851078125209,-0.6564518973352933,1.0,-0.4787089140472481,1613,2.486791900433569e-10,75.0,3922,1
77,721,7.443663683115591,-0.25132494998022853,1.0,-0.46220742947157467,1709,0.09503011747669451,76.0,4006,1
77,721,7.4570320891223805,1.415549539440379,1.0,-0.4457059448959012,1732,0.4860267647453823,77.0,3650,1
77,721,8.000684784514748,-0.23849717064668927,1.0,-0.4292044603202278,2983,0.09803911350078016,78.0,7989,1
